weekday_name,month,leap_year_condition,decade,output,output_year,output_day
2,2,0,180,9-2-1803,3,9
3,2,1,180,9-2-1804,4,9
5,2,0,180,9-2-1805,5,9
6,2,0,180,9-2-1806,6,9
0,2,0,180,9-2-1807,7,9
1,2,1,180,9-2-1808,8,9
3,2,0,180,9-2-1809,9,9
4,2,0,181,9-2-1810,0,9
5,2,0,181,9-2-1811,1,9
6,2,1,181,9-2-1812,2,9
1,2,0,181,9-2-1813,3,9
2,2,0,181,9-2-1814,4,9
3,2,0,181,9-2-1815,5,9
4,2,1,181,9-2-1816,6,9
6,2,0,181,9-2-1817,7,9
0,2,0,181,9-2-1818,8,9
1,2,0,181,9-2-1819,9,9
2,2,1,182,9-2-1820,0,9
4,2,0,182,9-2-1821,1,9
5,2,0,182,9-2-1822,2,9
6,2,0,182,9-2-1823,3,9
0,2,1,182,9-2-1824,4,9
2,2,0,182,9-2-1825,5,9
3,2,0,182,9-2-1826,6,9
4,2,0,182,9-2-1827,7,9
5,2,1,182,9-2-1828,8,9
0,2,0,182,9-2-1829,9,9
1,2,0,183,9-2-1830,0,9
2,2,0,183,9-2-1831,1,9
3,2,1,183,9-2-1832,2,9
5,2,0,183,9-2-1833,3,9
6,2,0,183,9-2-1834,4,9
0,2,0,183,9-2-1835,5,9
1,2,1,183,9-2-1836,6,9
3,2,0,183,9-2-1837,7,9
4,2,0,183,9-2-1838,8,9
5,2,0,183,9-2-1839,9,9
6,2,1,184,9-2-1840,0,9
1,2,0,184,9-2-1841,1,9
2,2,0,184,9-2-1842,2,9
3,2,0,184,9-2-1843,3,9
4,2,1,184,9-2-1844,4,9
6,2,0,184,9-2-1845,5,9
0,2,0,184,9-2-1846,6,9
1,2,0,184,9-2-1847,7,9
2,2,1,184,9-2-1848,8,9
4,2,0,184,9-2-1849,9,9
5,2,0,185,9-2-1850,0,9
6,2,0,185,9-2-1851,1,9
0,2,1,185,9-2-1852,2,9
2,2,0,185,9-2-1853,3,9
3,2,0,185,9-2-1854,4,9
4,2,0,185,9-2-1855,5,9
5,2,1,185,9-2-1856,6,9
0,2,0,185,9-2-1857,7,9
1,2,0,185,9-2-1858,8,9
2,2,0,185,9-2-1859,9,9
3,2,1,186,9-2-1860,0,9
5,2,0,186,9-2-1861,1,9
6,2,0,186,9-2-1862,2,9
0,2,0,186,9-2-1863,3,9
1,2,1,186,9-2-1864,4,9
3,2,0,186,9-2-1865,5,9
4,2,0,186,9-2-1866,6,9
5,2,0,186,9-2-1867,7,9
6,2,1,186,9-2-1868,8,9
1,2,0,186,9-2-1869,9,9
2,2,0,187,9-2-1870,0,9
3,2,0,187,9-2-1871,1,9
4,2,1,187,9-2-1872,2,9
6,2,0,187,9-2-1873,3,9
0,2,0,187,9-2-1874,4,9
1,2,0,187,9-2-1875,5,9
2,2,1,187,9-2-1876,6,9
4,2,0,187,9-2-1877,7,9
5,2,0,187,9-2-1878,8,9
6,2,0,187,9-2-1879,9,9
0,2,1,188,9-2-1880,0,9
2,2,0,188,9-2-1881,1,9
3,2,0,188,9-2-1882,2,9
4,2,0,188,9-2-1883,3,9
5,2,1,188,9-2-1884,4,9
0,2,0,188,9-2-1885,5,9
1,2,0,188,9-2-1886,6,9
2,2,0,188,9-2-1887,7,9
3,2,1,188,9-2-1888,8,9
5,2,0,188,9-2-1889,9,9
6,2,0,189,9-2-1890,0,9
0,2,0,189,9-2-1891,1,9
1,2,1,189,9-2-1892,2,9
3,2,0,189,9-2-1893,3,9
4,2,0,189,9-2-1894,4,9
5,2,0,189,9-2-1895,5,9
6,2,1,189,9-2-1896,6,9
1,2,0,189,9-2-1897,7,9
2,2,0,189,9-2-1898,8,9
3,2,0,189,9-2-1899,9,9
4,2,0,190,9-2-1900,0,9
5,2,0,190,9-2-1901,1,9
6,2,0,190,9-2-1902,2,9
0,2,0,190,9-2-1903,3,9
1,2,1,190,9-2-1904,4,9
3,2,0,190,9-2-1905,5,9
4,2,0,190,9-2-1906,6,9
5,2,0,190,9-2-1907,7,9
6,2,1,190,9-2-1908,8,9
1,2,0,190,9-2-1909,9,9
2,2,0,191,9-2-1910,0,9
3,2,0,191,9-2-1911,1,9
4,2,1,191,9-2-1912,2,9
6,2,0,191,9-2-1913,3,9
0,2,0,191,9-2-1914,4,9
1,2,0,191,9-2-1915,5,9
2,2,1,191,9-2-1916,6,9
4,2,0,191,9-2-1917,7,9
5,2,0,191,9-2-1918,8,9
6,2,0,191,9-2-1919,9,9
0,2,1,192,9-2-1920,0,9
2,2,0,192,9-2-1921,1,9
3,2,0,192,9-2-1922,2,9
4,2,0,192,9-2-1923,3,9
5,2,1,192,9-2-1924,4,9
0,2,0,192,9-2-1925,5,9
1,2,0,192,9-2-1926,6,9
2,2,0,192,9-2-1927,7,9
3,2,1,192,9-2-1928,8,9
5,2,0,192,9-2-1929,9,9
6,2,0,193,9-2-1930,0,9
0,2,0,193,9-2-1931,1,9
1,2,1,193,9-2-1932,2,9
3,2,0,193,9-2-1933,3,9
4,2,0,193,9-2-1934,4,9
5,2,0,193,9-2-1935,5,9
6,2,1,193,9-2-1936,6,9
1,2,0,193,9-2-1937,7,9
2,2,0,193,9-2-1938,8,9
3,2,0,193,9-2-1939,9,9
4,2,1,194,9-2-1940,0,9
6,2,0,194,9-2-1941,1,9
0,2,0,194,9-2-1942,2,9
1,2,0,194,9-2-1943,3,9
2,2,1,194,9-2-1944,4,9
4,2,0,194,9-2-1945,5,9
5,2,0,194,9-2-1946,6,9
6,2,0,194,9-2-1947,7,9
0,2,1,194,9-2-1948,8,9
2,2,0,194,9-2-1949,9,9
3,2,0,195,9-2-1950,0,9
4,2,0,195,9-2-1951,1,9
5,2,1,195,9-2-1952,2,9
0,2,0,195,9-2-1953,3,9
1,2,0,195,9-2-1954,4,9
2,2,0,195,9-2-1955,5,9
3,2,1,195,9-2-1956,6,9
5,2,0,195,9-2-1957,7,9
6,2,0,195,9-2-1958,8,9
0,2,0,195,9-2-1959,9,9
1,2,1,196,9-2-1960,0,9
3,2,0,196,9-2-1961,1,9
4,2,0,196,9-2-1962,2,9
5,2,0,196,9-2-1963,3,9
6,2,1,196,9-2-1964,4,9
1,2,0,196,9-2-1965,5,9
2,2,0,196,9-2-1966,6,9
3,2,0,196,9-2-1967,7,9
4,2,1,196,9-2-1968,8,9
6,2,0,196,9-2-1969,9,9
0,2,0,197,9-2-1970,0,9
1,2,0,197,9-2-1971,1,9
2,2,1,197,9-2-1972,2,9
4,2,0,197,9-2-1973,3,9
5,2,0,197,9-2-1974,4,9
6,2,0,197,9-2-1975,5,9
0,2,1,197,9-2-1976,6,9
2,2,0,197,9-2-1977,7,9
3,2,0,197,9-2-1978,8,9
4,2,0,197,9-2-1979,9,9
5,2,1,198,9-2-1980,0,9
0,2,0,198,9-2-1981,1,9
1,2,0,198,9-2-1982,2,9
2,2,0,198,9-2-1983,3,9
3,2,1,198,9-2-1984,4,9
5,2,0,198,9-2-1985,5,9
6,2,0,198,9-2-1986,6,9
0,2,0,198,9-2-1987,7,9
1,2,1,198,9-2-1988,8,9
3,2,0,198,9-2-1989,9,9
4,2,0,199,9-2-1990,0,9
5,2,0,199,9-2-1991,1,9
6,2,1,199,9-2-1992,2,9
1,2,0,199,9-2-1993,3,9
2,2,0,199,9-2-1994,4,9
3,2,0,199,9-2-1995,5,9
4,2,1,199,9-2-1996,6,9
6,2,0,199,9-2-1997,7,9
0,2,0,199,9-2-1998,8,9
1,2,0,199,9-2-1999,9,9
2,2,1,200,9-2-2000,0,9
4,2,0,200,9-2-2001,1,9
5,2,0,200,9-2-2002,2,9
6,2,0,200,9-2-2003,3,9
0,2,1,200,9-2-2004,4,9
2,2,0,200,9-2-2005,5,9
3,2,0,200,9-2-2006,6,9
4,2,0,200,9-2-2007,7,9
5,2,1,200,9-2-2008,8,9
0,2,0,200,9-2-2009,9,9
1,2,0,201,9-2-2010,0,9
2,2,0,201,9-2-2011,1,9
3,2,1,201,9-2-2012,2,9
5,2,0,201,9-2-2013,3,9
6,2,0,201,9-2-2014,4,9
0,2,0,201,9-2-2015,5,9
1,2,1,201,9-2-2016,6,9
3,2,0,201,9-2-2017,7,9
4,2,0,201,9-2-2018,8,9
5,2,0,201,9-2-2019,9,9
6,2,1,202,9-2-2020,0,9
1,2,0,202,9-2-2021,1,9
2,2,0,202,9-2-2022,2,9
3,2,0,202,9-2-2023,3,9
4,2,1,202,9-2-2024,4,9
6,2,0,202,9-2-2025,5,9
0,2,0,202,9-2-2026,6,9
1,2,0,202,9-2-2027,7,9
2,2,1,202,9-2-2028,8,9
4,2,0,202,9-2-2029,9,9
5,2,0,203,9-2-2030,0,9
6,2,0,203,9-2-2031,1,9
0,2,1,203,9-2-2032,2,9
2,2,0,203,9-2-2033,3,9
3,2,0,203,9-2-2034,4,9
4,2,0,203,9-2-2035,5,9
5,2,1,203,9-2-2036,6,9
0,2,0,203,9-2-2037,7,9
1,2,0,203,9-2-2038,8,9
2,2,0,203,9-2-2039,9,9
3,2,1,204,9-2-2040,0,9
5,2,0,204,9-2-2041,1,9
6,2,0,204,9-2-2042,2,9
0,2,0,204,9-2-2043,3,9
1,2,1,204,9-2-2044,4,9
3,2,0,204,9-2-2045,5,9
4,2,0,204,9-2-2046,6,9
5,2,0,204,9-2-2047,7,9
6,2,1,204,9-2-2048,8,9
1,2,0,204,9-2-2049,9,9
2,2,0,205,9-2-2050,0,9
3,2,0,205,9-2-2051,1,9
4,2,1,205,9-2-2052,2,9
6,2,0,205,9-2-2053,3,9
0,2,0,205,9-2-2054,4,9
1,2,0,205,9-2-2055,5,9
2,2,1,205,9-2-2056,6,9
4,2,0,205,9-2-2057,7,9
5,2,0,205,9-2-2058,8,9
6,2,0,205,9-2-2059,9,9
0,2,1,206,9-2-2060,0,9
2,2,0,206,9-2-2061,1,9
3,2,0,206,9-2-2062,2,9
4,2,0,206,9-2-2063,3,9
5,2,1,206,9-2-2064,4,9
0,2,0,206,9-2-2065,5,9
1,2,0,206,9-2-2066,6,9
2,2,0,206,9-2-2067,7,9
3,2,1,206,9-2-2068,8,9
5,2,0,206,9-2-2069,9,9
6,2,0,207,9-2-2070,0,9
0,2,0,207,9-2-2071,1,9
1,2,1,207,9-2-2072,2,9
3,2,0,207,9-2-2073,3,9
4,2,0,207,9-2-2074,4,9
5,2,0,207,9-2-2075,5,9
6,2,1,207,9-2-2076,6,9
1,2,0,207,9-2-2077,7,9
2,2,0,207,9-2-2078,8,9
3,2,0,207,9-2-2079,9,9
4,2,1,208,9-2-2080,0,9
6,2,0,208,9-2-2081,1,9
0,2,0,208,9-2-2082,2,9
1,2,0,208,9-2-2083,3,9
2,2,1,208,9-2-2084,4,9
4,2,0,208,9-2-2085,5,9
5,2,0,208,9-2-2086,6,9
6,2,0,208,9-2-2087,7,9
0,2,1,208,9-2-2088,8,9
2,2,0,208,9-2-2089,9,9
3,2,0,209,9-2-2090,0,9
4,2,0,209,9-2-2091,1,9
5,2,1,209,9-2-2092,2,9
0,2,0,209,9-2-2093,3,9
1,2,0,209,9-2-2094,4,9
2,2,0,209,9-2-2095,5,9
3,2,1,209,9-2-2096,6,9
5,2,0,209,9-2-2097,7,9
6,2,0,209,9-2-2098,8,9
0,2,0,209,9-2-2099,9,9
1,2,0,210,9-2-2100,0,9
2,2,0,210,9-2-2101,1,9
3,2,0,210,9-2-2102,2,9
4,2,0,210,9-2-2103,3,9
5,2,1,210,9-2-2104,4,9
0,2,0,210,9-2-2105,5,9
1,2,0,210,9-2-2106,6,9
2,2,0,210,9-2-2107,7,9
3,2,1,210,9-2-2108,8,9
5,2,0,210,9-2-2109,9,9
6,2,0,211,9-2-2110,0,9
0,2,0,211,9-2-2111,1,9
1,2,1,211,9-2-2112,2,9
3,2,0,211,9-2-2113,3,9
4,2,0,211,9-2-2114,4,9
5,2,0,211,9-2-2115,5,9
6,2,1,211,9-2-2116,6,9
1,2,0,211,9-2-2117,7,9
2,2,0,211,9-2-2118,8,9
3,2,0,211,9-2-2119,9,9
4,2,1,212,9-2-2120,0,9
6,2,0,212,9-2-2121,1,9
0,2,0,212,9-2-2122,2,9
1,2,0,212,9-2-2123,3,9
2,2,1,212,9-2-2124,4,9
4,2,0,212,9-2-2125,5,9
5,2,0,212,9-2-2126,6,9
6,2,0,212,9-2-2127,7,9
0,2,1,212,9-2-2128,8,9
2,2,0,212,9-2-2129,9,9
3,2,0,213,9-2-2130,0,9
4,2,0,213,9-2-2131,1,9
5,2,1,213,9-2-2132,2,9
0,2,0,213,9-2-2133,3,9
1,2,0,213,9-2-2134,4,9
2,2,0,213,9-2-2135,5,9
3,2,1,213,9-2-2136,6,9
5,2,0,213,9-2-2137,7,9
6,2,0,213,9-2-2138,8,9
0,2,0,213,9-2-2139,9,9
1,2,1,214,9-2-2140,0,9
3,2,0,214,9-2-2141,1,9
4,2,0,214,9-2-2142,2,9
5,2,0,214,9-2-2143,3,9
6,2,1,214,9-2-2144,4,9
1,2,0,214,9-2-2145,5,9
2,2,0,214,9-2-2146,6,9
3,2,0,214,9-2-2147,7,9
4,2,1,214,9-2-2148,8,9
6,2,0,214,9-2-2149,9,9
0,2,0,215,9-2-2150,0,9
1,2,0,215,9-2-2151,1,9
2,2,1,215,9-2-2152,2,9
4,2,0,215,9-2-2153,3,9
5,2,0,215,9-2-2154,4,9
6,2,0,215,9-2-2155,5,9
0,2,1,215,9-2-2156,6,9
2,2,0,215,9-2-2157,7,9
3,2,0,215,9-2-2158,8,9
4,2,0,215,9-2-2159,9,9
5,2,1,216,9-2-2160,0,9
0,2,0,216,9-2-2161,1,9
1,2,0,216,9-2-2162,2,9
2,2,0,216,9-2-2163,3,9
3,2,1,216,9-2-2164,4,9
5,2,0,216,9-2-2165,5,9
6,2,0,216,9-2-2166,6,9
0,2,0,216,9-2-2167,7,9
1,2,1,216,9-2-2168,8,9
3,2,0,216,9-2-2169,9,9
4,2,0,217,9-2-2170,0,9
5,2,0,217,9-2-2171,1,9
6,2,1,217,9-2-2172,2,9
1,2,0,217,9-2-2173,3,9
2,2,0,217,9-2-2174,4,9
3,2,0,217,9-2-2175,5,9
4,2,1,217,9-2-2176,6,9
6,2,0,217,9-2-2177,7,9
0,2,0,217,9-2-2178,8,9
1,2,0,217,9-2-2179,9,9
2,2,1,218,9-2-2180,0,9
4,2,0,218,9-2-2181,1,9
5,2,0,218,9-2-2182,2,9
6,2,0,218,9-2-2183,3,9
0,2,1,218,9-2-2184,4,9
2,2,0,218,9-2-2185,5,9
3,2,0,218,9-2-2186,6,9
4,2,0,218,9-2-2187,7,9
5,2,1,218,9-2-2188,8,9
0,2,0,218,9-2-2189,9,9
1,2,0,219,9-2-2190,0,9
2,2,0,219,9-2-2191,1,9
3,2,1,219,9-2-2192,2,9
5,2,0,219,9-2-2193,3,9
6,2,0,219,9-2-2194,4,9
0,2,0,219,9-2-2195,5,9
1,2,1,219,9-2-2196,6,9
3,2,0,219,9-2-2197,7,9
4,2,0,219,9-2-2198,8,9
5,2,0,219,9-2-2199,9,9
6,2,0,220,9-2-2200,0,9
6,3,0,180,9-3-1800,0,9
0,3,0,180,9-3-1801,1,9
1,3,0,180,9-3-1802,2,9
2,3,0,180,9-3-1803,3,9
4,3,1,180,9-3-1804,4,9
5,3,0,180,9-3-1805,5,9
6,3,0,180,9-3-1806,6,9
0,3,0,180,9-3-1807,7,9
2,3,1,180,9-3-1808,8,9
3,3,0,180,9-3-1809,9,9
4,3,0,181,9-3-1810,0,9
5,3,0,181,9-3-1811,1,9
0,3,1,181,9-3-1812,2,9
1,3,0,181,9-3-1813,3,9
2,3,0,181,9-3-1814,4,9
3,3,0,181,9-3-1815,5,9
5,3,1,181,9-3-1816,6,9
6,3,0,181,9-3-1817,7,9
0,3,0,181,9-3-1818,8,9
1,3,0,181,9-3-1819,9,9
3,3,1,182,9-3-1820,0,9
4,3,0,182,9-3-1821,1,9
5,3,0,182,9-3-1822,2,9
6,3,0,182,9-3-1823,3,9
1,3,1,182,9-3-1824,4,9
2,3,0,182,9-3-1825,5,9
3,3,0,182,9-3-1826,6,9
4,3,0,182,9-3-1827,7,9
6,3,1,182,9-3-1828,8,9
0,3,0,182,9-3-1829,9,9
1,3,0,183,9-3-1830,0,9
2,3,0,183,9-3-1831,1,9
4,3,1,183,9-3-1832,2,9
5,3,0,183,9-3-1833,3,9
6,3,0,183,9-3-1834,4,9
0,3,0,183,9-3-1835,5,9
2,3,1,183,9-3-1836,6,9
3,3,0,183,9-3-1837,7,9
4,3,0,183,9-3-1838,8,9
5,3,0,183,9-3-1839,9,9
0,3,1,184,9-3-1840,0,9
1,3,0,184,9-3-1841,1,9
2,3,0,184,9-3-1842,2,9
3,3,0,184,9-3-1843,3,9
5,3,1,184,9-3-1844,4,9
6,3,0,184,9-3-1845,5,9
0,3,0,184,9-3-1846,6,9
1,3,0,184,9-3-1847,7,9
3,3,1,184,9-3-1848,8,9
4,3,0,184,9-3-1849,9,9
5,3,0,185,9-3-1850,0,9
6,3,0,185,9-3-1851,1,9
1,3,1,185,9-3-1852,2,9
2,3,0,185,9-3-1853,3,9
3,3,0,185,9-3-1854,4,9
4,3,0,185,9-3-1855,5,9
6,3,1,185,9-3-1856,6,9
0,3,0,185,9-3-1857,7,9
1,3,0,185,9-3-1858,8,9
2,3,0,185,9-3-1859,9,9
4,3,1,186,9-3-1860,0,9
5,3,0,186,9-3-1861,1,9
6,3,0,186,9-3-1862,2,9
0,3,0,186,9-3-1863,3,9
2,3,1,186,9-3-1864,4,9
3,3,0,186,9-3-1865,5,9
4,3,0,186,9-3-1866,6,9
5,3,0,186,9-3-1867,7,9
0,3,1,186,9-3-1868,8,9
1,3,0,186,9-3-1869,9,9
2,3,0,187,9-3-1870,0,9
3,3,0,187,9-3-1871,1,9
5,3,1,187,9-3-1872,2,9
6,3,0,187,9-3-1873,3,9
0,3,0,187,9-3-1874,4,9
1,3,0,187,9-3-1875,5,9
3,3,1,187,9-3-1876,6,9
4,3,0,187,9-3-1877,7,9
5,3,0,187,9-3-1878,8,9
6,3,0,187,9-3-1879,9,9
1,3,1,188,9-3-1880,0,9
2,3,0,188,9-3-1881,1,9
3,3,0,188,9-3-1882,2,9
4,3,0,188,9-3-1883,3,9
6,3,1,188,9-3-1884,4,9
0,3,0,188,9-3-1885,5,9
1,3,0,188,9-3-1886,6,9
2,3,0,188,9-3-1887,7,9
4,3,1,188,9-3-1888,8,9
5,3,0,188,9-3-1889,9,9
6,3,0,189,9-3-1890,0,9
0,3,0,189,9-3-1891,1,9
2,3,1,189,9-3-1892,2,9
3,3,0,189,9-3-1893,3,9
4,3,0,189,9-3-1894,4,9
5,3,0,189,9-3-1895,5,9
0,3,1,189,9-3-1896,6,9
1,3,0,189,9-3-1897,7,9
2,3,0,189,9-3-1898,8,9
3,3,0,189,9-3-1899,9,9
4,3,0,190,9-3-1900,0,9
5,3,0,190,9-3-1901,1,9
6,3,0,190,9-3-1902,2,9
0,3,0,190,9-3-1903,3,9
2,3,1,190,9-3-1904,4,9
3,3,0,190,9-3-1905,5,9
4,3,0,190,9-3-1906,6,9
5,3,0,190,9-3-1907,7,9
0,3,1,190,9-3-1908,8,9
1,3,0,190,9-3-1909,9,9
2,3,0,191,9-3-1910,0,9
3,3,0,191,9-3-1911,1,9
5,3,1,191,9-3-1912,2,9
6,3,0,191,9-3-1913,3,9
0,3,0,191,9-3-1914,4,9
1,3,0,191,9-3-1915,5,9
3,3,1,191,9-3-1916,6,9
4,3,0,191,9-3-1917,7,9
5,3,0,191,9-3-1918,8,9
6,3,0,191,9-3-1919,9,9
1,3,1,192,9-3-1920,0,9
2,3,0,192,9-3-1921,1,9
3,3,0,192,9-3-1922,2,9
4,3,0,192,9-3-1923,3,9
6,3,1,192,9-3-1924,4,9
0,3,0,192,9-3-1925,5,9
1,3,0,192,9-3-1926,6,9
2,3,0,192,9-3-1927,7,9
4,3,1,192,9-3-1928,8,9
5,3,0,192,9-3-1929,9,9
6,3,0,193,9-3-1930,0,9
0,3,0,193,9-3-1931,1,9
2,3,1,193,9-3-1932,2,9
3,3,0,193,9-3-1933,3,9
4,3,0,193,9-3-1934,4,9
5,3,0,193,9-3-1935,5,9
0,3,1,193,9-3-1936,6,9
1,3,0,193,9-3-1937,7,9
2,3,0,193,9-3-1938,8,9
3,3,0,193,9-3-1939,9,9
5,3,1,194,9-3-1940,0,9
6,3,0,194,9-3-1941,1,9
0,3,0,194,9-3-1942,2,9
1,3,0,194,9-3-1943,3,9
3,3,1,194,9-3-1944,4,9
4,3,0,194,9-3-1945,5,9
5,3,0,194,9-3-1946,6,9
6,3,0,194,9-3-1947,7,9
1,3,1,194,9-3-1948,8,9
2,3,0,194,9-3-1949,9,9
3,3,0,195,9-3-1950,0,9
4,3,0,195,9-3-1951,1,9
6,3,1,195,9-3-1952,2,9
0,3,0,195,9-3-1953,3,9
1,3,0,195,9-3-1954,4,9
2,3,0,195,9-3-1955,5,9
4,3,1,195,9-3-1956,6,9
5,3,0,195,9-3-1957,7,9
6,3,0,195,9-3-1958,8,9
0,3,0,195,9-3-1959,9,9
2,3,1,196,9-3-1960,0,9
3,3,0,196,9-3-1961,1,9
4,3,0,196,9-3-1962,2,9
5,3,0,196,9-3-1963,3,9
0,3,1,196,9-3-1964,4,9
1,3,0,196,9-3-1965,5,9
2,3,0,196,9-3-1966,6,9
3,3,0,196,9-3-1967,7,9
5,3,1,196,9-3-1968,8,9
6,3,0,196,9-3-1969,9,9
0,3,0,197,9-3-1970,0,9
1,3,0,197,9-3-1971,1,9
3,3,1,197,9-3-1972,2,9
4,3,0,197,9-3-1973,3,9
5,3,0,197,9-3-1974,4,9
6,3,0,197,9-3-1975,5,9
1,3,1,197,9-3-1976,6,9
2,3,0,197,9-3-1977,7,9
3,3,0,197,9-3-1978,8,9
4,3,0,197,9-3-1979,9,9
6,3,1,198,9-3-1980,0,9
0,3,0,198,9-3-1981,1,9
1,3,0,198,9-3-1982,2,9
2,3,0,198,9-3-1983,3,9
4,3,1,198,9-3-1984,4,9
5,3,0,198,9-3-1985,5,9
6,3,0,198,9-3-1986,6,9
0,3,0,198,9-3-1987,7,9
2,3,1,198,9-3-1988,8,9
3,3,0,198,9-3-1989,9,9
4,3,0,199,9-3-1990,0,9
5,3,0,199,9-3-1991,1,9
0,3,1,199,9-3-1992,2,9
1,3,0,199,9-3-1993,3,9
2,3,0,199,9-3-1994,4,9
3,3,0,199,9-3-1995,5,9
5,3,1,199,9-3-1996,6,9
6,3,0,199,9-3-1997,7,9
0,3,0,199,9-3-1998,8,9
1,3,0,199,9-3-1999,9,9
3,3,1,200,9-3-2000,0,9
4,3,0,200,9-3-2001,1,9
5,3,0,200,9-3-2002,2,9
6,3,0,200,9-3-2003,3,9
1,3,1,200,9-3-2004,4,9
2,3,0,200,9-3-2005,5,9
3,3,0,200,9-3-2006,6,9
4,3,0,200,9-3-2007,7,9
6,3,1,200,9-3-2008,8,9
0,3,0,200,9-3-2009,9,9
1,3,0,201,9-3-2010,0,9
2,3,0,201,9-3-2011,1,9
4,3,1,201,9-3-2012,2,9
5,3,0,201,9-3-2013,3,9
6,3,0,201,9-3-2014,4,9
0,3,0,201,9-3-2015,5,9
2,3,1,201,9-3-2016,6,9
3,3,0,201,9-3-2017,7,9
4,3,0,201,9-3-2018,8,9
5,3,0,201,9-3-2019,9,9
0,3,1,202,9-3-2020,0,9
1,3,0,202,9-3-2021,1,9
2,3,0,202,9-3-2022,2,9
3,3,0,202,9-3-2023,3,9
5,3,1,202,9-3-2024,4,9
6,3,0,202,9-3-2025,5,9
0,3,0,202,9-3-2026,6,9
1,3,0,202,9-3-2027,7,9
3,3,1,202,9-3-2028,8,9
4,3,0,202,9-3-2029,9,9
5,3,0,203,9-3-2030,0,9
6,3,0,203,9-3-2031,1,9
1,3,1,203,9-3-2032,2,9
2,3,0,203,9-3-2033,3,9
3,3,0,203,9-3-2034,4,9
4,3,0,203,9-3-2035,5,9
6,3,1,203,9-3-2036,6,9
0,3,0,203,9-3-2037,7,9
1,3,0,203,9-3-2038,8,9
2,3,0,203,9-3-2039,9,9
4,3,1,204,9-3-2040,0,9
5,3,0,204,9-3-2041,1,9
6,3,0,204,9-3-2042,2,9
0,3,0,204,9-3-2043,3,9
2,3,1,204,9-3-2044,4,9
3,3,0,204,9-3-2045,5,9
4,3,0,204,9-3-2046,6,9
5,3,0,204,9-3-2047,7,9
0,3,1,204,9-3-2048,8,9
1,3,0,204,9-3-2049,9,9
2,3,0,205,9-3-2050,0,9
3,3,0,205,9-3-2051,1,9
5,3,1,205,9-3-2052,2,9
6,3,0,205,9-3-2053,3,9
0,3,0,205,9-3-2054,4,9
1,3,0,205,9-3-2055,5,9
3,3,1,205,9-3-2056,6,9
4,3,0,205,9-3-2057,7,9
5,3,0,205,9-3-2058,8,9
6,3,0,205,9-3-2059,9,9
1,3,1,206,9-3-2060,0,9
2,3,0,206,9-3-2061,1,9
3,3,0,206,9-3-2062,2,9
4,3,0,206,9-3-2063,3,9
6,3,1,206,9-3-2064,4,9
0,3,0,206,9-3-2065,5,9
1,3,0,206,9-3-2066,6,9
2,3,0,206,9-3-2067,7,9
4,3,1,206,9-3-2068,8,9
5,3,0,206,9-3-2069,9,9
6,3,0,207,9-3-2070,0,9
0,3,0,207,9-3-2071,1,9
2,3,1,207,9-3-2072,2,9
3,3,0,207,9-3-2073,3,9
4,3,0,207,9-3-2074,4,9
5,3,0,207,9-3-2075,5,9
0,3,1,207,9-3-2076,6,9
1,3,0,207,9-3-2077,7,9
2,3,0,207,9-3-2078,8,9
3,3,0,207,9-3-2079,9,9
5,3,1,208,9-3-2080,0,9
6,3,0,208,9-3-2081,1,9
0,3,0,208,9-3-2082,2,9
1,3,0,208,9-3-2083,3,9
3,3,1,208,9-3-2084,4,9
4,3,0,208,9-3-2085,5,9
5,3,0,208,9-3-2086,6,9
6,3,0,208,9-3-2087,7,9
1,3,1,208,9-3-2088,8,9
2,3,0,208,9-3-2089,9,9
3,3,0,209,9-3-2090,0,9
4,3,0,209,9-3-2091,1,9
6,3,1,209,9-3-2092,2,9
0,3,0,209,9-3-2093,3,9
1,3,0,209,9-3-2094,4,9
2,3,0,209,9-3-2095,5,9
4,3,1,209,9-3-2096,6,9
5,3,0,209,9-3-2097,7,9
6,3,0,209,9-3-2098,8,9
0,3,0,209,9-3-2099,9,9
1,3,0,210,9-3-2100,0,9
2,3,0,210,9-3-2101,1,9
3,3,0,210,9-3-2102,2,9
4,3,0,210,9-3-2103,3,9
6,3,1,210,9-3-2104,4,9
0,3,0,210,9-3-2105,5,9
1,3,0,210,9-3-2106,6,9
2,3,0,210,9-3-2107,7,9
4,3,1,210,9-3-2108,8,9
5,3,0,210,9-3-2109,9,9
6,3,0,211,9-3-2110,0,9
0,3,0,211,9-3-2111,1,9
2,3,1,211,9-3-2112,2,9
3,3,0,211,9-3-2113,3,9
4,3,0,211,9-3-2114,4,9
5,3,0,211,9-3-2115,5,9
0,3,1,211,9-3-2116,6,9
1,3,0,211,9-3-2117,7,9
2,3,0,211,9-3-2118,8,9
3,3,0,211,9-3-2119,9,9
5,3,1,212,9-3-2120,0,9
6,3,0,212,9-3-2121,1,9
0,3,0,212,9-3-2122,2,9
1,3,0,212,9-3-2123,3,9
3,3,1,212,9-3-2124,4,9
4,3,0,212,9-3-2125,5,9
5,3,0,212,9-3-2126,6,9
6,3,0,212,9-3-2127,7,9
1,3,1,212,9-3-2128,8,9
2,3,0,212,9-3-2129,9,9
3,3,0,213,9-3-2130,0,9
4,3,0,213,9-3-2131,1,9
6,3,1,213,9-3-2132,2,9
0,3,0,213,9-3-2133,3,9
1,3,0,213,9-3-2134,4,9
2,3,0,213,9-3-2135,5,9
4,3,1,213,9-3-2136,6,9
