,index
19688,53706
19689,17217
19690,15588
19691,96187
19692,110177
19693,79885
19694,124871
19695,84089
19696,132439
19697,64394
19698,69654
19699,142400
19700,141558
19701,120619
19702,110585
19703,114612
19704,19025
19705,4660
19706,101073
19707,95002
19708,136307
19709,84389
19710,118464
19711,1646
19712,126422
19713,9704
19714,92629
19715,116943
19716,80546
19717,104876
19718,137281
19719,106157
19720,63055
19721,111956
19722,69460
19723,13068
19724,59353
19725,93741
19726,9542
19727,30419
19728,77390
19729,5440
19730,43322
19731,21019
19732,68551
19733,16755
19734,101651
19735,126793
19736,29853
19737,88840
19738,46186
19739,128907
19740,93339
19741,3805
19742,129806
19743,74507
19744,40273
19745,40570
19746,134918
19747,37041
19748,1170
19749,10846
19750,48737
19751,96230
19752,261
19753,88013
19754,43255
19755,16917
19756,28686
19757,145345
19758,110742
19759,60876
19760,90961
19761,9277
19762,83557
19763,108991
19764,137835
19765,29950
19766,6514
19767,34826
19768,138378
19769,84485
19770,127501
19771,72298
19772,57763
19773,94104
19774,108940
19775,124223
19776,32981
19777,41147
19778,143258
19779,14510
19780,142774
19781,52251
19782,86054
19783,143657
19784,131398
19785,96290
19786,136841
19787,3346
19788,112431
19789,51674
19790,46554
19791,126350
19792,88931
19793,83541
19794,24181
19795,85088
19796,109948
19797,50018
19798,92241
19799,100054
19800,41679
19801,138312
19802,48864
19803,119723
19804,78969
19805,76393
19806,122713
19807,144380
19808,123855
19809,138084
19810,9168
19811,111206
19812,119577
19813,43375
19814,129187
19815,65781
19816,33621
19817,87896
19818,22330
19819,81297
19820,19537
19821,77380
19822,92639
19823,139821
19824,94605
19825,114194
19826,46164
19827,104760
19828,78289
19829,89778
19830,119384
19831,136700
19832,20795
19833,114160
19834,82090
19835,121890
19836,37978
19837,118956
19838,4711
19839,108023
19840,101779
19841,34464
19842,123630
19843,70692
19844,119913
19845,46332
19846,121467
19847,10873
19848,13977
19849,27415
19850,118853
19851,101315
19852,48071
19853,119285
19854,35632
19855,142830
19856,67528
19857,120389
19858,66069
19859,131164
19860,85148
19861,137641
19862,74012
19863,84963
19864,54772
19865,6316
19866,19008
19867,26019
19868,47978
19869,48229
19870,132965
19871,119747
19872,38516
19873,104101
19874,39307
19875,65245
19876,80316
19877,96839
19878,38293
19879,10525
19880,131480
19881,12113
19882,53750
19883,136557
19884,78778
19885,11805
19886,13516
19887,94010
19888,46409
19889,14356
19890,142315
19891,111902
19892,123851
19893,965
19894,24754
19895,106206
19896,99543
19897,52324
19898,89727
19899,82969
19900,68896
19901,87843
19902,49228
19903,85971
19904,4321
19905,121459
19906,29094
19907,3842
19908,98365
19909,63848
19910,18418
19911,115192
19912,52034
19913,54303
19914,7567
19915,98121
19916,139005
19917,51670
19918,10211
19919,58642
19920,70407
19921,68376
19922,115623
19923,118999
19924,137080
19925,23992
19926,130465
19927,73483
19928,109388
19929,123927
19930,88208
19931,47491
19932,132035
19933,142080
19934,127726
19935,56992
19936,51596
19937,48122
19938,106453
19939,65749
19940,84440
19941,34100
19942,137723
19943,26139
19944,75662
19945,22353
19946,36605
19947,120062
19948,44144
19949,2450
19950,69851
19951,67900
19952,122229
19953,56834
19954,39123
19955,145550
19956,32618
19957,76472
19958,78531
19959,54645
19960,90970
19961,145518
19962,117473
19963,20985
19964,117933
19965,1397
19966,81268
19967,28230
19968,141234
19969,119409
19970,65206
19971,36376
19972,36268
19973,60284
19974,13554
19975,125840
19976,110506
19977,77462
19978,130812
19979,73019
19980,13351
19981,144509
19982,125236
19983,8174
19984,74636
19985,142141
19986,9838
19987,89059
19988,115514
19989,15034
19990,85390
19991,29024
19992,32381
19993,22425
19994,58897
19995,22099
19996,145882
19997,134459
19998,65306
19999,14123
20000,93772
20001,46033
20002,15150
20003,139984
20004,126346
20005,47361
20006,82628
20007,93447
20008,61145
20009,45900
20010,88633
20011,33168
20012,27223
20013,113097
20014,144473
20015,45002
20016,127197
20017,68417
20018,46894
20019,84163
20020,141936
20021,139120
20022,113014
20023,37633
20024,41792
20025,70480
20026,120862
20027,106216
20028,133234
20029,63168
20030,11707
20031,41411
20032,81912
20033,49852
20034,144030
20035,61631
20036,33358
20037,105575
20038,112598
20039,10111
20040,55963
20041,51241
20042,116722
20043,79250
20044,78011
20045,65112
20046,33344
20047,49211
20048,108884
20049,65296
20050,122888
20051,131016
20052,135438
20053,102101
20054,100755
20055,99859
20056,111246
20057,85136
20058,4970
20059,57437
20060,108191
20061,106472
20062,119314
20063,64325
20064,65616
20065,53076
20066,75616
20067,39317
20068,104758
20069,11064
20070,98563
20071,122643
20072,24681
20073,132363
20074,97721
20075,13487
20076,73563
20077,12696
20078,110892
20079,91495
20080,51921
20081,40535
20082,138176
20083,72507
20084,74047
20085,83488
20086,17302
20087,105496
20088,135086
20089,46804
20090,4348
20091,61364
20092,56628
20093,50564
20094,50172
20095,85036
20096,37821
20097,42344
20098,116788
20099,122385
20100,62152
20101,37307
20102,69110
20103,27967
20104,81944
20105,113311
20106,111509
20107,63514
20108,56726
20109,79117
20110,116125
20111,120584
20112,96795
20113,14032
20114,126738
20115,21787
20116,94232
20117,23547
20118,146365
20119,67408
20120,118610
20121,131139
20122,96128
20123,62939
20124,11304
20125,90190
20126,102635
20127,63833
20128,129635
20129,80228
20130,119328
20131,130257
20132,85284
20133,83966
20134,12860
20135,92268
20136,116142
20137,77194
20138,48463
20139,98180
20140,124173
20141,111545
20142,55066
20143,120681
20144,66378
20145,141205
20146,122249
20147,58078
20148,133036
20149,79470
20150,109770
20151,60843
20152,117901
20153,47731
20154,145680
20155,116457
20156,113341
20157,124818
20158,112127
20159,46885
20160,35996
20161,1882
20162,39402
20163,95749
20164,138036
20165,30560
20166,41171
20167,19657
20168,107481
20169,115356
20170,135380
20171,5634
20172,88325
20173,100586
20174,69540
20175,74864
20176,139250
20177,75354
20178,77804
20179,30668
20180,58367
20181,17603
20182,44783
20183,145204
20184,102014
20185,63746
20186,106386
20187,78724
20188,23372
20189,125614
20190,38869
20191,30472
20192,134569
20193,23523
20194,41970
20195,135644
20196,846
20197,15973
20198,42072
20199,117597
20200,84483
20201,93358
20202,110201
20203,10806
20204,109771
20205,23772
20206,45092
20207,89126
20208,112770
20209,14103
20210,65566
20211,13055
20212,4946
20213,69555
20214,57335
20215,76470
20216,119718
20217,17826
20218,128229
20219,83574
20220,112795
20221,7724
20222,52597
20223,64988
20224,31026
20225,104737
20226,43279
20227,54414
20228,47246
20229,86128
20230,77686
20231,39607
20232,59436
20233,119043
20234,46127
20235,133412
20236,48300
20237,101951
20238,77780
20239,145172
20240,107488
20241,115707
20242,109394
20243,78436
20244,77455
20245,70522
20246,52833
20247,35035
20248,86489
20249,120808
20250,11826
20251,60738
20252,60736
20253,66780
20254,77791
20255,90801
20256,81389
20257,101398
20258,4815
20259,142053
20260,45420
20261,67066
20262,137357
20263,138013
20264,59915
20265,6261
20266,88304
20267,109406
20268,142314
20269,42917
20270,44927
20271,26187
20272,51836
20273,111012
20274,13003
20275,79916
20276,59394
20277,7024
20278,6800
20279,82564
20280,99720
20281,87234
20282,64667
20283,124699
20284,130335
20285,69097
20286,105708
20287,70810
20288,136347
20289,85494
20290,89192
20291,18292
20292,849
20293,84273
20294,36817
20295,89373
20296,72784
20297,60965
20298,101926
20299,42342
20300,126020
20301,94720
20302,94776
20303,104819
20304,52743
20305,77645
20306,87110
20307,25499
20308,20096
20309,122739
20310,26216
20311,40574
20312,75252
20313,47832
20314,126349
20315,12194
20316,82619
20317,110429
20318,121667
20319,97988
20320,42633
20321,134030
20322,39700
20323,129399
20324,6211
20325,18531
20326,6469
20327,143061
20328,25351
20329,95784
20330,6257
20331,138949
20332,9708
20333,24356
20334,56820
20335,143972
20336,79815
20337,21366
20338,16080
20339,118194
20340,91704
20341,127875
20342,77264
20343,81830
20344,65643
20345,56651
20346,116688
20347,29518
20348,141704
20349,91269
20350,12845
20351,27714
20352,64935
20353,44574
20354,33942
20355,48611
20356,143424
20357,85604
20358,66371
20359,95649
20360,30693
20361,137394
20362,125457
20363,107062
20364,61654
20365,139926
20366,120093
20367,66941
20368,113863
20369,55940
20370,101803
20371,58594
20372,86265
20373,143982
20374,71135
20375,72729
20376,25454
20377,142839
20378,89269
20379,31602
20380,92386
20381,59904
20382,40819
20383,49169
20384,99509
20385,56266
20386,1203
20387,81062
20388,79551
20389,90555
20390,124151
20391,87307
20392,62502
20393,14685
20394,119615
20395,86114
20396,12139
20397,66068
20398,127713
20399,95839
20400,29071
20401,125024
20402,53207
20403,92580
20404,129148
20405,129973
20406,100505
20407,91688
20408,145191
20409,136606
20410,70899
20411,66858
20412,92073
20413,30166
20414,93581
20415,73342
20416,6389
20417,96560
20418,77423
20419,46873
20420,108589
20421,28414
20422,13660
20423,54412
20424,144393
20425,95295
20426,78754
20427,87790
20428,19325
20429,66072
20430,141266
20431,116130
20432,569
20433,22464
20434,55112
20435,83707
20436,69746
20437,30937
20438,144257
20439,108290
20440,68577
20441,14239
20442,140170
20443,67514
20444,43083
20445,138142
20446,38700
20447,4545
20448,85213
20449,91295
20450,32168
20451,69482
20452,122778
20453,118575
20454,33191
20455,85346
20456,116834
20457,115340
20458,19090
20459,93654
20460,74123
20461,77925
20462,57646
20463,17724
20464,23014
20465,123772
20466,6237
20467,28185
20468,133689
20469,130348
20470,132501
20471,75498
20472,114030
20473,127985
20474,84673
20475,123589
20476,115943
20477,18389
20478,87968
20479,35873
20480,8487
20481,117806
20482,73268
20483,6490
20484,29911
20485,90742
20486,94126
20487,65234
20488,131046
20489,104246
20490,38132
20491,118591
20492,100617
20493,121864
20494,98682
20495,54888
20496,102774
20497,50916
20498,20186
20499,132767
20500,15346
20501,69487
20502,83330
20503,56675
20504,5210
20505,41206
20506,144944
20507,43459
20508,28341
20509,137370
20510,39098
20511,11543
20512,10798
20513,29318
20514,44145
20515,104896
20516,19666
20517,26500
20518,119909
20519,16923
20520,77598
20521,70322
20522,1582
20523,132565
20524,85325
20525,18059
20526,120702
20527,31525
20528,110209
20529,52249
20530,107677
20531,86509
20532,38321
20533,109763
20534,70510
20535,144625
20536,91512
20537,77284
20538,46992
20539,37838
20540,50867
20541,143939
20542,144006
20543,98844
20544,82723
20545,38122
20546,58255
20547,3554
20548,92517
20549,78925
20550,28191
20551,114138
20552,7296
20553,9932
20554,90459
20555,123447
20556,127284
20557,12156
20558,101882
20559,72934
20560,82705
20561,25109
20562,89391
20563,57074
20564,58544
20565,128078
20566,35517
20567,133367
20568,16271
20569,46601
20570,89635
20571,93744
20572,98349
20573,90813
20574,116565
20575,49904
20576,108025
20577,43040
20578,101512
20579,121268
20580,65072
20581,33592
20582,118592
20583,21131
20584,59686
20585,94063
20586,107511
20587,140382
20588,128483
20589,68570
20590,67205
20591,694
20592,92319
20593,22077
20594,90536
20595,144242
20596,117634
20597,85699
20598,57103
20599,88202
20600,90774
20601,8940
20602,100466
20603,28783
20604,71795
20605,36662
20606,20104
20607,115059
20608,110864
20609,13931
20610,5997
20611,139043
20612,122317
20613,124951
20614,102600
20615,58489
20616,77362
20617,88808
20618,78808
20619,48833
20620,137215
20621,113362
20622,124863
20623,129852
20624,37634
20625,128656
20626,137398
20627,106187
20628,89733
20629,6724
20630,132568
20631,57032
20632,14874
20633,82975
20634,28934
20635,88219
20636,93535
20637,20646
20638,92669
20639,14725
20640,125917
20641,35078
20642,83526
20643,101105
20644,118493
20645,4470
20646,117579
20647,109686
20648,121101
20649,81509
20650,126474
20651,87310
20652,74511
20653,66828
20654,97047
20655,10151
20656,55540
20657,136597
20658,15378
20659,36260
20660,102870
20661,25435
20662,93482
20663,65268
20664,5890
20665,16350
20666,72352
20667,116049
20668,35056
20669,66220
20670,101644
20671,145496
20672,124877
20673,22539
20674,56827
20675,18445
20676,20755
20677,31708
20678,99237
20679,28770
20680,68203
20681,72156
20682,117645
20683,100697
20684,49506
20685,49674
20686,135649
20687,25528
20688,118987
20689,40016
20690,22454
20691,39981
20692,144103
20693,69100
20694,112124
20695,111842
20696,36959
20697,91633
20698,121720
20699,110331
20700,104799
20701,63983
20702,46730
20703,80073
20704,46497
20705,29897
20706,129500
20707,130870
20708,87839
20709,74580
20710,80680
20711,95269
20712,103601
20713,111526
20714,54065
20715,15202
20716,100021
20717,95288
20718,79025
20719,130371
20720,13400
20721,110623
20722,122261
20723,46122
20724,47308
20725,12992
20726,51559
20727,10469
20728,20066
20729,106541
20730,34574
20731,117467
20732,9474
20733,121969
20734,80442
20735,132932
20736,11827
20737,14538
20738,43258
20739,42987
20740,20433
20741,74087
20742,5954
20743,27496
20744,92008
20745,55109
20746,110262
20747,23104
20748,57328
20749,4906
20750,26696
20751,12087
20752,34852
20753,54273
20754,3646
20755,21451
20756,59456
20757,135476
20758,97458
20759,43744
20760,40138
20761,135552
20762,114938
20763,16904
20764,129404
20765,126376
20766,20911
20767,124167
20768,141296
20769,145082
20770,113818
20771,62476
20772,99549
20773,93028
20774,85871
20775,105088
20776,43875
20777,90272
20778,93011
20779,72042
20780,62373
20781,135482
20782,110794
20783,106013
20784,109058
20785,39018
20786,62149
20787,62774
20788,28853
20789,27194
20790,22210
20791,77985
20792,32103
20793,21974
20794,45866
20795,32912
20796,1950
20797,142700
20798,117188
20799,42134
20800,124875
20801,5092
20802,57788
20803,37414
20804,39779
20805,37490
20806,32805
20807,111231
20808,26870
20809,28952
20810,72586
20811,111493
20812,121006
20813,116718
20814,91430
20815,121735
20816,12070
20817,98140
20818,127678
20819,103165
20820,49725
20821,11559
20822,111640
20823,35092
20824,34265
20825,9393
20826,8422
20827,13655
20828,38216
20829,2842
20830,119984
20831,111730
20832,17776
20833,113704
20834,117959
20835,111013
20836,107961
20837,38809
20838,116204
20839,48561
20840,128316
20841,125715
20842,10119
20843,130258
20844,100483
20845,915
20846,110640
20847,125531
20848,86143
20849,4713
20850,34689
20851,62157
20852,17770
20853,140011
20854,94142
20855,74524
20856,2924
20857,108936
20858,65690
20859,127144
20860,127123
20861,137251
20862,64484
20863,53392
20864,43787
20865,35060
20866,13966
20867,69056
20868,94829
20869,23252
20870,143414
20871,35408
20872,35985
20873,10365
20874,12819
20875,71912
20876,109243
20877,50059
20878,92452
20879,95377
20880,58439
20881,22158
20882,72052
20883,24809
20884,60615
20885,5830
20886,79133
20887,17391
20888,67269
20889,82566
20890,113272
20891,136071
20892,86214
20893,26300
20894,21641
20895,67530
20896,59046
20897,134289
20898,87485
20899,98059
20900,98517
20901,36093
20902,131157
20903,87933
20904,103311
20905,62316
20906,62827
20907,9043
20908,120547
20909,138032
20910,55545
20911,109459
20912,45765
20913,80986
20914,93633
20915,126672
20916,35480
20917,142521
20918,126734
20919,39774
20920,101080
20921,73472
20922,31124
20923,91475
20924,76482
20925,33507
20926,111622
20927,48557
20928,23406
20929,4794
20930,12248
20931,124070
20932,127667
20933,1206
20934,43077
20935,25501
20936,104364
20937,99249
20938,38754
20939,107299
20940,81286
20941,3102
20942,99924
20943,44789
20944,62941
20945,87323
20946,71690
20947,74984
20948,16291
20949,118295
20950,68381
20951,123205
20952,128763
20953,33650
20954,125757
20955,66477
20956,88004
20957,135617
20958,121241
20959,100792
20960,145443
20961,63499
20962,24411
20963,41915
20964,136852
20965,14656
20966,120543
20967,35702
20968,83263
20969,88492
20970,34750
20971,112334
20972,75384
20973,26908
20974,66956
20975,90914
20976,94354
20977,26194
20978,45124
20979,19353
20980,141349
20981,91534
20982,13679
20983,38778
20984,136151
20985,4798
20986,140210
20987,56555
20988,47366
20989,112182
20990,61847
20991,124811
20992,133776
20993,34670
20994,140213
20995,111793
20996,31385
20997,118919
20998,131241
20999,82441
21000,26834
21001,111601
21002,79028
21003,87249
21004,70226
21005,38820
21006,121798
21007,6202
21008,50384
21009,68347
21010,20452
21011,37320
21012,58559
21013,9285
21014,4239
21015,21781
21016,48046
21017,45573
21018,45401
21019,124648
21020,90772
21021,44063
21022,71057
21023,41514
21024,69901
21025,110692
21026,45986
21027,55447
21028,128412
